[22:30:04] [main/INFO]: ModLauncher running: args [--username, SulOmteA, --version, mod v7, --gameDir, C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7, --assetsDir, C:\Users\JPAzo\AppData\Roaming\.minecraft\assets, --assetIndex, 5, --uuid, 153975009819421fa6e0f2ed5a376217, --accessToken, ????????, --clientId, null, --xuid, null, --userType, mojang, --versionType, modified, --width, 925, --height, 530, --launchTarget, forgeclient, --fml.forgeVersion, 47.4.10, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[22:30:04] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.15 by Microsoft; OS Windows 10 arch amd64 version 10.0
[22:30:08] [main/INFO]: Found mod file Patchouli-1.20.1-84.1-FORGE.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file Placebo-1.20.1-8.6.3.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file player-animation-lib-forge-1.0.2-rc1+1.20.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file PlayerRevive_FORGE_v2.0.31_mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file pufferfish_unofficial_additions-1.20.1-2.2.4-all.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file puffish_attributes-0.8.2-1.20-forge.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file puffish_skills-0.17.1-1.20-forge.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file radium-mc1.20.1-0.12.4+git.26c9d8e.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file rarcompat-1.20.1-0.5.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file recruits-1.20.1-1.14.2.3.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file refurbished_furniture-forge-1.20.1-1.0.20.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file relics-1.20.1-0.8.0.11.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file resourcefullib-forge-1.20.1-2.1.29.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file Ribbits-1.20.1-Forge-3.0.5.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file rubidium-extra-0.5.4.4+mc1.20.1-build.131.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file Searchables-forge-1.20.1-1.0.3.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file servercore-forge-1.5.2+1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file simply_server_ram_optimizer-1.2.0-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file simplyswords-forge-1.56.0-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file SkyVillages-1.0.4-1.19.2-1.20.1-forge-release.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file sliceanddice-forge-3.6.0.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file smallships-forge-1.20.1-2.0.0-b1.4.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file smoothchunk-1.20.1-4.1.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file sophisticatedbackpacks-1.20.1-3.24.20.1500.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file sophisticatedcore-1.20.1-1.3.1.1460.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file spark-1.10.53-forge.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file spartancataclysm-1.1.2%2B1.20.1%2Bforge.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file SpartanShields-1.20.1-forge-3.1.1.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file spartantoolkit-1.20.1-1.6.1.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file SpartanWeaponry-1.20.1-forge-3.2.1-all.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file stardew_fishing-3.5-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file Steam_Rails-1.6.15-beta+forge-mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file StorageDrawers-forge-1.20.1-12.14.3.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file TerraBlender-forge-1.20.1-3.0.1.10.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file Terralith_1.20.x_v2.5.4.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file tfmg-1.0.2f.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file the_bumblezone-7.9.8%2B1.20.1-forge.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file tl_skin_cape_forge_1.20_1.20.1-1.32.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file toms_storage-1.20-1.7.1.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file useful_ribbits-1.0.2-forge-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file valhelsia_core-forge-1.20.1-1.1.2.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file valhelsia_furniture-forge-1.20.1-1.1.3.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file valhelsia_structures-forge-1.20.1-1.1.2.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file villagertools-1.20.1-1.0.3.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file wandering_ribbit-3.0.0-forge-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file workers-1.20.1-1.7.9.1.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file xaerominimap-forge-1.20.1-25.3.5.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file xaeroworldmap-forge-1.20.1-1.40.6.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file YungsApi-1.20-Forge-4.0.6.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file YungsBetterCaves-1.20.1-Forge-2.0.5.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file YungsBetterDesertTemples-1.20-Forge-3.0.3.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file YungsBetterDungeons-1.20-Forge-4.0.4.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file YungsBetterEndIsland-1.20-Forge-2.0.6.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file YungsBetterJungleTemples-1.20-Forge-2.0.5.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file YungsBetterMineshafts-1.20-Forge-4.0.4.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file YungsBetterOceanMonuments-1.20-Forge-3.0.4.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file YungsBetterStrongholds-1.20-Forge-4.0.3.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file YungsBetterWitchHuts-1.20-Forge-3.0.3.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file YungsBridges-1.20-Forge-4.0.3.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file YungsCaveBiomes-1.20.1-Forge-2.0.5.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/INFO]: Found mod file YungsExtras-1.20-Forge-4.0.3.jar of type MOD with provider {mods folder locator at C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods}
[22:30:08] [main/WARN]: Mod file C:\Users\JPAzo\AppData\Roaming\.minecraft\libraries\net\minecraftforge\fmlcore\1.20.1-47.4.10\fmlcore-1.20.1-47.4.10.jar is missing mods.toml file
[22:30:08] [main/WARN]: Mod file C:\Users\JPAzo\AppData\Roaming\.minecraft\libraries\net\minecraftforge\javafmllanguage\1.20.1-47.4.10\javafmllanguage-1.20.1-47.4.10.jar is missing mods.toml file
[22:30:08] [main/WARN]: Mod file C:\Users\JPAzo\AppData\Roaming\.minecraft\libraries\net\minecraftforge\lowcodelanguage\1.20.1-47.4.10\lowcodelanguage-1.20.1-47.4.10.jar is missing mods.toml file
[22:30:08] [main/WARN]: Mod file C:\Users\JPAzo\AppData\Roaming\.minecraft\libraries\net\minecraftforge\mclanguage\1.20.1-47.4.10\mclanguage-1.20.1-47.4.10.jar is missing mods.toml file
[22:30:08] [main/INFO]: Found mod file fmlcore-1.20.1-47.4.10.jar of type LIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@45667d98
[22:30:08] [main/INFO]: Found mod file javafmllanguage-1.20.1-47.4.10.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@45667d98
[22:30:08] [main/INFO]: Found mod file lowcodelanguage-1.20.1-47.4.10.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@45667d98
[22:30:08] [main/INFO]: Found mod file mclanguage-1.20.1-47.4.10.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@45667d98
[22:30:08] [main/INFO]: Found mod file client-1.20.1-20230612.114412-srg.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@45667d98
[22:30:08] [main/INFO]: Found mod file forge-1.20.1-47.4.10-universal.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@45667d98
[22:30:08] [main/WARN]: Attempted to select a dependency jar for JarJar which was passed in as source: apexcore. Using Mod File: C:\Users\JPAzo\AppData\Roaming\.minecraft\versions\mod v7\mods\apexcore-1.20.1-10.0.0.jar
[22:30:08] [main/INFO]: Found 30 dependencies adding them to mods collection
[22:30:08] [main/INFO]: Found mod file commonality-1.20.1-7.0.0.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file MixinExtras-0.5.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file Reflect-1.6.1+curseforge.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file mixinsquared-forge-0.1.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file mixinextras-forge-0.5.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file dazzleconf-core-1.3.0-M2.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file Ponder-Forge-1.20.1-1.0.91.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file Registrate-MC1.20-1.3.3.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file spectrelib-forge-0.13.15+1.20.1.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file xaerolib-forge-1.20.1-1.0.45.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file mclib-20.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file TRender-1.0.10-1.20.1-forge-SNAPSHOT.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file snakeyaml-2.2.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file kffmod-4.12.0.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file bytecodecs-1.0.2.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file flywheel-forge-1.20.1-1.0.5.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file jcpp-1.4.14.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file MixinSquared-0.1.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file kfflang-4.12.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file mixinextras-forge-0.2.0-beta.6.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file jankson-1.2.3.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file yabn-1.0.3.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file TRansition-1.0.11-1.20.1-forge-SNAPSHOT.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file kfflib-4.12.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file dazzleconf-ext-snakeyaml-1.3.0-M2.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file tomlkt-jvm-0.3.7.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file expandability-forge-9.0.4.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file capabilitysyncer-1.20.1-4.0.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file athena-forge-1.20.1-3.1.1.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:08] [main/INFO]: Found mod file NanoLiveConfig-1.2.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@6b6b3572
[22:30:13] [main/INFO]: Compatibility level set to JAVA_17
[22:30:13] [main/ERROR]: Mixin config celestisynth.mixins.json does not specify "minVersion" property
[22:30:14] [main/INFO]: Successfully loaded Mixin Connector [org.tlauncher.MixinConnector]
