[14:35:51] [main/INFO]: ModLauncher running: args [--username, Ventus, --version, Mod v6, --gameDir, F:\.minecraft\versions\Mod v6, --assetsDir, F:\.minecraft\assets, --assetIndex, 5, --uuid, cf49c120695f4ff2a107a59f319bc7f9, --accessToken, ????????, --clientId, null, --xuid, null, --userType, mojang, --versionType, modified, --width, 1920, --height, 1080, --launchTarget, forgeclient, --fml.forgeVersion, 47.4.10, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[14:35:51] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.15 by Microsoft; OS Windows 10 arch amd64 version 10.0
[14:35:55] [main/INFO]: Found mod file recruits-1.20.1-1.14.2.2.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file relics-1.20.1-0.8.0.11.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file resourcefulconfig-forge-1.20.1-2.1.3.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file resourcefullib-forge-1.20.1-2.1.29.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file Ribbits-1.20.1-Forge-3.0.5.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file rightclickharvest-forge-4.6.1+1.20.1.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file rubidium-extra-0.5.4.4+mc1.20.1-build.131.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file servercore-forge-1.5.2+1.20.1.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file SkyVillages-1.0.4-1.19.2-1.20.1-forge-release.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file sliceanddice-forge-3.6.0.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file SmartBrainLib-neoforge-1.20.1-1.15.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file sophisticatedbackpacks-1.20.1-3.24.20.1500.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file sophisticatedcore-1.20.1-1.3.0.1439.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file spark-1.10.53-forge.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file spartantoolkit-1.20.1-1.6.1.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file spartantwilight-1.20.1-3.1.1.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file SpartanWeaponry-1.20.1-forge-3.2.1-all.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file spiral_tower_village-0.0.2.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file Steam_Rails-1.6.15-beta+forge-mc1.20.1.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file supermartijn642corelib-1.1.20-forge-mc1.20.1.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file tacz-1.20.1-1.1.7-hotfix.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file tacz_c-1.0.2-forge-1.20.1.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file tacz_turrets-1.0.1-all.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file taczaddon-1.20.1-1.1.6.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file taczxgunlightsaddon-1.20.1-1.0.7.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file TerraBlender-forge-1.20.1-3.0.1.10.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file Terralith_1.20.x_v2.5.4.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file tfmg-1.0.2f.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file the_bumblezone-7.9.8%2B1.20.1-forge.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file Timeless_GoreEngine0.81_1.20.1.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file tl_skin_cape_forge_1.20_1.20.1-1.32.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file twilightdelight-2.0.19.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file twilightforest-1.20.1-4.3.2508-universal.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file twilightforestartifacts-1.0.2.2-1.20.1.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file useful_ribbits-1.0.2-forge-1.20.1.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file villagertools-1.20.1-1.0.3.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file wandering_ribbit-3.0.0-forge-1.20.1.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file workers-1.20.1-1.7.9.1.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file xaerominimap-forge-1.20.1-25.3.5.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file xaeroworldmap-forge-1.20.1-1.40.6.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file YungsApi-1.20-Forge-4.0.6.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file YungsBetterCaves-1.20.1-Forge-2.0.5.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file YungsBetterDesertTemples-1.20-Forge-3.0.3.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file YungsBetterDungeons-1.20-Forge-4.0.4.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file YungsBetterEndIsland-1.20-Forge-2.0.6.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file YungsBetterJungleTemples-1.20-Forge-2.0.5.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file YungsBetterMineshafts-1.20-Forge-4.0.4.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file YungsBetterOceanMonuments-1.20-Forge-3.0.4.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file YungsBetterStrongholds-1.20-Forge-4.0.3.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file YungsBetterWitchHuts-1.20-Forge-3.0.3.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file YungsCaveBiomes-1.20.1-Forge-2.0.5.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/INFO]: Found mod file YungsExtras-1.20-Forge-4.0.3.jar of type MOD with provider {mods folder locator at F:\.minecraft\versions\Mod v6\mods}
[14:35:55] [main/WARN]: Mod file F:\.minecraft\libraries\net\minecraftforge\fmlcore\1.20.1-47.4.10\fmlcore-1.20.1-47.4.10.jar is missing mods.toml file
[14:35:55] [main/WARN]: Mod file F:\.minecraft\libraries\net\minecraftforge\javafmllanguage\1.20.1-47.4.10\javafmllanguage-1.20.1-47.4.10.jar is missing mods.toml file
[14:35:55] [main/WARN]: Mod file F:\.minecraft\libraries\net\minecraftforge\lowcodelanguage\1.20.1-47.4.10\lowcodelanguage-1.20.1-47.4.10.jar is missing mods.toml file
[14:35:55] [main/WARN]: Mod file F:\.minecraft\libraries\net\minecraftforge\mclanguage\1.20.1-47.4.10\mclanguage-1.20.1-47.4.10.jar is missing mods.toml file
[14:35:55] [main/INFO]: Found mod file fmlcore-1.20.1-47.4.10.jar of type LIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@dab48d3
[14:35:55] [main/INFO]: Found mod file javafmllanguage-1.20.1-47.4.10.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@dab48d3
[14:35:55] [main/INFO]: Found mod file lowcodelanguage-1.20.1-47.4.10.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@dab48d3
[14:35:55] [main/INFO]: Found mod file mclanguage-1.20.1-47.4.10.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@dab48d3
[14:35:55] [main/INFO]: Found mod file client-1.20.1-20230612.114412-srg.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@dab48d3
[14:35:55] [main/INFO]: Found mod file forge-1.20.1-47.4.10-universal.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@dab48d3
[14:35:55] [main/WARN]: Attempted to select a dependency jar for JarJar which was passed in as source: smartbrainlib. Using Mod File: F:\.minecraft\versions\Mod v6\mods\SmartBrainLib-neoforge-1.20.1-1.15.jar
[14:35:55] [main/WARN]: Attempted to select a dependency jar for JarJar which was passed in as source: geckolib. Using Mod File: F:\.minecraft\versions\Mod v6\mods\geckolib-forge-1.20.1-4.8.2.jar
[14:35:55] [main/WARN]: Attempted to select a dependency jar for JarJar which was passed in as source: curios. Using Mod File: F:\.minecraft\versions\Mod v6\mods\curios-forge-5.14.1+1.20.1.jar
[14:35:55] [main/INFO]: Found 42 dependencies adding them to mods collection
[14:35:55] [main/INFO]: Found mod file bcel-6.6.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file fabric-api-base-0.4.31+ef105b4977.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file MixinExtras-0.5.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file Reflect-1.6.1+curseforge.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file mixinextras-forge-0.5.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file mixinsquared-forge-0.1.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file dazzleconf-core-1.3.0-M2.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file Ponder-Forge-1.20.1-1.0.91.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file Registrate-MC1.20-1.3.3.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file gson-0.1.5.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file netty-0.1.4.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file xaerolib-forge-1.20.1-1.0.45.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file mclib-20.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file TRender-1.0.10-1.20.1-forge-SNAPSHOT.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file snakeyaml-2.2.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file endec-0.1.8.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file kffmod-4.12.0.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file l2serial-1.2.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file bytecodecs-1.0.2.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file flywheel-forge-1.20.1-1.0.5.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file jcpp-1.4.14.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file MixinSquared-0.1.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file fabric-data-attachment-api-v1-1.0.0+30ef839e77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file kfflang-4.12.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file mixinextras-forge-0.2.0-beta.9.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file luaj-jse-3.0.8-figura.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file fabric-entity-events-v1-1.6.0+6274ab9d77.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file luaj-core-3.0.8-figura.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file cumulus_menus-1.20.1-1.0.1-neoforge.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file jankson-1.2.3.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file yabn-1.0.3.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file fabric-object-builder-api-v1-11.1.3+2174fc8477.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file TRansition-1.0.11-1.20.1-forge-SNAPSHOT.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file nitrogen_internals-1.20.1-1.0.12-neoforge.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file kfflib-4.12.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file l2library-2.4.16-slim.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file dazzleconf-ext-snakeyaml-1.3.0-M2.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file expandability-forge-9.0.4.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file jlayer-1.0.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file athena-forge-1.20.1-3.1.1.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file commons-math3-3.6.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:55] [main/INFO]: Found mod file NanoLiveConfig-1.2.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@3762c4fc
[14:35:58] [main/INFO]: Compatibility level set to JAVA_17
